obs,y
5372,0.974567662
5373,0.543446659
5374,-0.785126759
5375,0.246920707
5376,0.525755615
5377,0.024726095
5378,0.679208584
5379,2.169315112
5380,0.071916707
5381,-0.736892141
5382,-0.791969229
5383,-0.155593395
5384,0.748541134
5385,0.165119681
5386,-1.805105332
5387,-4.336820426
5388,-1.136273383
5389,-1.076987458
5390,-1.269565797
5391,-0.564842298
5392,0.337864666
5393,1.754805496
5394,2.377619938
5395,0.96121719
5396,1.793869314
5397,1.28219698
5398,0.73445925
5399,2.745202526
5400,2.213907099
5401,3.253775393
5402,1.786821488
5403,3.352482862
5404,2.977603999
5405,2.023228461
5406,2.293516935
5407,2.793574789
5408,2.400359151
5409,2.212471366
5410,2.767394466
5411,1.225180409
5412,1.118891846
5413,0.479795269
5414,0.227624335
5415,-0.246108521
5416,0.181502084
5417,-1.966666137
5418,-0.497780645
5419,0.139536943
5420,-0.074979634
5421,1.56222652
5422,2.642284244
5423,3.537622423
5424,0.169576515
5425,-1.287885469
5426,-0.842746381
5427,1.049034826
5428,0.293630645
5429,-0.266308994
5430,1.256617789
5431,0.476023285
5432,0.646502614
5433,0.373663051
5434,1.606222004
5435,1.271112602
5436,-0.213153373
5437,-0.591187635
5438,-1.704740354
5439,1.086916229
5440,3.065766393
5441,5.031346549
5442,1.933465562
5443,-0.375348485
5444,-1.742709917
5445,-4.704790231
5446,-6.042001124
5447,-6.453174343
5448,-6.349911761
5449,-5.802166426
5450,-5.469377661
5451,-3.967261029
5452,-2.625209123
5453,-1.280925885
5454,-1.329739241
5455,-1.600111392
5456,-1.241499861
5457,-1.473004096
5458,-1.508839092
5459,-0.840570497
5460,-0.435356073
5461,-0.13682588
5462,-0.492238462
5463,-0.188587586
5464,1.130055683
5465,1.924879662
5466,1.296726455
5467,2.685642354
5468,5.078579677
5469,2.902428764
5470,2.176870248
5471,0.795604965
5472,0.589187087
5473,0.3438863
5474,-1.063195955
5475,0.117791982
5476,0.19216807
5477,0.571900807
5478,-0.345351245
5479,-0.6258663
5480,-2.643704833
5481,-1.44196437
5482,-1.74250812
5483,-1.104258811
5484,-0.316226703
5485,-2.262503924
5486,-3.282738068
5487,-0.987486643
5488,3.182434371
5489,-0.417616221
5490,-1.79923243
5491,-2.102423967
5492,-1.876509685
5493,-1.634247881
5494,-0.743621081
5495,-1.048235654
5496,-1.924096257
5497,-1.995919278
5498,-0.730810377
5499,-0.287638222
5500,-0.789097632
5501,0.89164364
5502,3.489448582
5503,1.034398602
5504,1.674970273
5505,1.237302961
5506,1.509917973
5507,0.645316954
5508,-1.619908667
5509,-1.393294574
5510,-1.197762028
5511,0.039480239
5512,0.285085163
5513,-1.510347508
5514,-2.584560914
5515,-1.187539886
5516,-0.846831906
5517,-0.269396659
5518,0.295355365
5519,1.192320014
5520,1.720267369
5521,2.233219521
5522,1.716740022
5523,0.967020416
5524,1.323916467
5525,0.990412662
5526,-0.842892194
5527,-1.629782711
5528,0.96014824
5529,-1.090092751
5530,-1.940851012
5531,-2.646153877
5532,-3.911001764
5533,-3.148973494
5534,-0.951670201
5535,-2.220646167
5536,2.654713723
5537,-4.419780884
5538,4.63195667
5539,7.999941761
5540,3.216446488
5541,5.648442511
5542,8.419313168
5543,5.486517206
5544,3.239255087
5545,1.931922027
5546,0.045482395
5547,-2.622403407
5548,0.446215989
5549,-0.962954363
5550,1.663441951
5551,2.667491351
5552,2.928570109
5553,2.417021886
5554,2.287848238
5555,1.78358457
5556,1.657789877
5557,2.580353514
5558,2.154138287
5559,1.14546996
5560,-1.314621607
5561,-2.748859345
5562,-4.137121136
5563,-4.218527747
5564,-3.615872255
5565,-2.611345997
5566,-2.009341563
5567,-0.250118852
5568,-1.177463499
5569,-1.314096537
5570,-1.37851034
5571,-2.203423506
5572,-0.789318019
5573,-1.416192126
5574,-1.032263752
5575,-0.579209908
5576,1.136671949
5577,1.234241536
5578,2.208759269
5579,-0.287177246
5580,1.737954782
5581,0.367110269
5582,-0.049853811
5583,-1.279231775
5584,-1.577090315
5585,0.203888483
5586,1.843511497
5587,3.641417083
5588,3.327437949
5589,2.552327931
5590,2.408720755
5591,3.212056533
5592,4.708691105
5593,4.410184468
5594,2.598256987
5595,0.696090308
5596,2.798513172
5597,1.102724455
5598,-0.025346416
5599,-1.05414511
5600,-1.712230965
5601,-1.191834555
5602,1.264890253
5603,-0.761029623
5604,-3.897963062
5605,-0.827833374
5606,-0.672630262
5607,-1.047237552
5608,0.352158882
5609,-1.111087246
5610,-0.463211941
5611,0.835197872
5612,0.969991051
5613,1.348845119
5614,0.431738653
5615,1.908643907
5616,0.85636827
5617,0.306480399
5618,-1.1508603
5619,-0.798004166
5620,-1.18525674
5621,0.633977141
5622,0.619734958
5623,1.300745383
5624,2.099695935
5625,0.598818625
5626,0.961309748
5627,1.015042826
5628,-0.638221788
5629,-1.932746555
5630,-1.728354654
5631,-1.739007838
5632,-0.621607694
5633,-0.171659948
5634,1.237186909
5635,0.712177749
5636,0.653469823
5637,0.647610065
5638,1.59463166
5639,0.083768875
5640,1.669751252
5641,0.424099901
5642,0.642441349
5643,0.777401943
5644,1.191767767
5645,-0.255497586
5646,0.2700289
5647,1.683750424
5648,1.495593078
5649,1.630942122
5650,1.267773186
5651,1.308599063
5652,3.049256459
5653,3.010714824
5654,3.300704836
5655,2.882933628
5656,2.954459586
5657,2.610584482
5658,2.44253206
5659,2.670422734
5660,1.762314981
5661,1.535788849
5662,0.624224904
5663,-0.571915084
5664,-1.892184677
5665,-1.401216417
5666,-1.515221858
5667,-1.042603966
5668,-1.442495658
5669,-0.753023667
5670,-0.75587787
5671,-0.39714466
5672,0.189126995
5673,0.567690118
5674,-0.181181411
5675,0.974328006
5676,1.785282321
5677,-2.255308709
5678,-2.933835769
5679,-1.449348741
5680,-2.174145954
5681,-3.834243232
5682,-5.37391673
5683,-2.43348557
5684,-2.560642869
5685,-1.36874164
5686,-0.242785626
5687,0.058942017
5688,-0.538390944
5689,-1.847769623
5690,0.284215613
5691,2.324234049
5692,-0.384137154
5693,-2.365057204
5694,-0.117340767
5695,0.159379625
5696,-0.179970266
5697,1.37905986
5698,-0.892487728
5699,-4.582851805
5700,-3.196917195
5701,-0.606792409
5702,-1.656395137
5703,0.298523197
5704,0.42135212
5705,1.537932541
5706,1.656596426
5707,1.764190971
5708,2.062470439
5709,2.469864554
5710,0.236391923
5711,-0.66923046
5712,-0.016157212
5713,-2.291035595
5714,-0.04813131
5715,-0.497710819
5716,-0.547624524
5717,0.224178529
5718,1.303542543
5719,1.329423177
5720,1.80523257
5721,0.642915409
5722,-1.738503166
5723,-1.486176911
5724,-1.111415567
5725,-1.23117174
5726,-1.102799585
5727,-1.498847499
5728,-2.351211662
5729,-3.183234386
5730,-2.207419127
5731,-0.896899811
5732,-1.587826403
5733,-2.377167434
5734,-1.130513013
5735,-2.186281776
5736,-3.56370363
5737,-1.879623063
5738,-2.613766188
5739,-2.219513331
5740,-1.882662322
5741,-1.025450056
5742,-0.942998059
5743,0.202491759
5744,2.540761903
5745,4.686852532
5746,0.644326068
5747,-0.986407415
5748,0.451155033
5749,0.828052149
5750,-0.287362228
5751,1.583991384
5752,-3.434493827
5753,0.813837888
5754,1.578124944
5755,1.315025447
5756,1.685110611
5757,1.972134702
5758,0.698835187
5759,-0.807624043
5760,-0.522779406
5761,0.230915361
5762,-0.474645324
5763,-0.566688839
5764,-0.04672937
5765,0.049930824
5766,-0.648582207
5767,-1.081978285
5768,-1.456234808
5769,-2.351649693
5770,-3.757198672
5771,-0.591253189
5772,-1.09225597
5773,0.780431263
5774,-0.985791012
5775,0.281172221
5776,0.119188427
5777,0.149141324
5778,-1.210867244
5779,-0.827007713
5780,0.130928791
5781,-0.389992319
5782,0.157370206
5783,0.07775977
5784,-0.530990805
5785,-1.072331153
5786,-2.451447226
5787,0.639033668
5788,1.892419127
5789,-0.191666986
5790,2.038794696
5791,3.313002861
5792,2.512683128
5793,1.713758426
5794,1.674890319
5795,2.056006364
5796,1.094994091
5797,0.666536734
5798,-0.079895182
5799,-3.482176906
5800,-7.778159069
5801,-8.975305366
5802,-11.1125153
5803,-4.832953159
5804,-8.140736351
5805,-5.415485536
5806,-4.795045887
5807,-4.996943276
5808,-4.390419588
5809,-2.083151973
5810,-2.59681116
5811,-1.568951688
5812,-1.829330435
5813,-2.429146502
5814,-1.373711936
5815,-0.456897455
5816,-0.026817867
5817,0.761187753
5818,0.765170351
5819,-0.109582783
5820,-0.524027511
5821,0.90607304
5822,0.908398986
5823,-0.355495756
5824,1.908466117
5825,5.582529933
5826,6.629773531
5827,4.191781981
5828,1.640376063
5829,-0.486616776
5830,2.41271823
5831,2.643131572
5832,3.841698459
5833,1.957898616
5834,4.041287236
5835,1.716988135
5836,0.820158487
5837,-0.33584676
5838,-1.427357547
5839,0.113938939
5840,-0.325231353
5841,-1.103264047
5842,0.617509026
5843,0.487575553
5844,-0.305901346
5845,0.915965805
5846,0.221026457
5847,-0.530778445
5848,0.759412328
5849,0.808773397
5850,1.37482843
5851,0.977092079
5852,1.477057994
5853,-0.069527116
5854,0.09281881
5855,-0.934249557
5856,1.242296867
5857,0.160751768
5858,1.13539408
5859,0.411650734
5860,-0.495094934
5861,-1.80488475
5862,-1.226675937
5863,-0.737455955
5864,-1.246173983
5865,-0.833380755
5866,-0.30869765
5867,0.644252161
5868,2.930814463
5869,3.603397797
5870,4.244186526
5871,4.126055921
5872,2.809368257
5873,3.640861799
5874,2.971080523
5875,1.486388178
5876,0.062201272
5877,-0.642249025
5878,-0.43443471
5879,0.071313135
5880,0.477369104
5881,1.479811437
5882,3.176648072
5883,-0.312674668
5884,-2.346064167
5885,-3.174704075
5886,-1.363813122
5887,-0.883130287
5888,-1.550631404
5889,-0.966889871
5890,-3.161109381
5891,-2.614673847
5892,0.991940134
5893,4.840504399
5894,1.335847633
5895,-0.527932491
5896,0.664731218
5897,2.381180484
5898,1.138700894
5899,1.331022041
5900,-0.450989866
5901,-0.685290035
5902,-1.463769648
5903,-0.676378591
5904,0.293138472
5905,0.910177265
5906,0.970452604
5907,0.008725682
5908,0.552011704
5909,1.638279523
5910,0.788850263
5911,0.723999697
5912,1.979640346
5913,1.346355498
5914,1.804867218
5915,3.187025737
5916,2.221849316
5917,2.278043874
5918,2.545183119
5919,2.220121314
5920,2.61458833
5921,3.124149608
5922,1.41271785
5923,-0.655667588
5924,1.462478953
5925,-2.406545177
5926,-2.244203515
5927,-0.232007045
5928,1.805643892
5929,-2.202670753
5930,4.655878001
5931,1.764100546
5932,2.37703507
5933,1.981501703
5934,1.299404611
5935,0.411250348
5936,1.955214447
5937,-1.550357541
5938,-0.860769326
5939,0.46191337
5940,0.575491291
5941,1.546503816
5942,0.620298415
5943,-1.425858104
5944,-1.842750459
5945,-2.397336539
5946,-2.640979598
5947,-1.147560208
5948,1.571722147
5949,3.70674923
5950,3.581022051
5951,0.977799593
5952,3.02412904
5953,3.409913382
5954,0.070528516
5955,-3.803270789
5956,-4.692759544
5957,-3.039255553
5958,-3.61841052
5959,-2.583721563
5960,-1.399438957
5961,0.433725893
5962,-0.464758211
5963,-0.639026161
5964,-1.095427838
5965,-1.466577121
5966,0.008251821
5967,-1.188262117
5968,-0.902323706
5969,-1.395765953
5970,-1.745256037
5971,-1.175304477
5972,1.092233701
5973,3.469630491
5974,0.159906234
5975,2.309759049
5976,-0.88308565
5977,-3.434807057
5978,-1.35906654
5979,-1.476755951
5980,-0.700634128
5981,-0.052732409
5982,-1.169469959
5983,-0.281935051
5984,0.536473138
5985,-0.312550052
5986,-0.282972445
5987,-0.790480515
5988,-0.071229443
5989,-0.868315873
5990,0.331925474
5991,1.546972213
5992,-0.224702759
5993,1.967910491
5994,0.999856044
5995,1.598440377
5996,0.42912208
5997,0.25794438
5998,0.864905378
5999,1.431972795
6000,3.375618786
6001,5.018586939
6002,2.939547098
6003,0.504514104
6004,-0.842591565
6005,-2.837870933
6006,-2.606930003
6007,-2.399829389
6008,-3.111616483
6009,-1.749182277
6010,-0.597533224
6011,0.589440164
6012,0.935449918
6013,1.51443179
6014,1.946628445
6015,2.958429823
6016,3.079055572
6017,2.410879615
6018,1.453281831
6019,1.138782999
6020,-0.491461438
6021,0.087079663
6022,0.696680441
6023,0.964223975
6024,-0.189547968
6025,-1.322115399
6026,-0.934199285
6027,1.001309977
6028,2.774909945
6029,4.635107967
6030,3.721004949
6031,3.42220881
6032,3.692510435
6033,3.968818144
6034,2.869299362
6035,2.191912541
6036,0.141631787
6037,0.72684791
6038,0.472479396
6039,0.367140281
6040,0.160191081
6041,0.349775356
6042,0.827067561
6043,0.050935209
6044,-0.005090116
6045,0.020851604
6046,-1.672438669
6047,-0.256181446
6048,-0.295525052
6049,-1.179993501
6050,1.581078349
6051,3.999782628
6052,2.406240794
6053,2.118678287
6054,0.035902204
6055,1.002447643
6056,-0.155832889
6057,-2.197106281
6058,-2.357224678
6059,-1.12152563
6060,-0.073216974
6061,0.703211648
6062,-0.095245828
6063,-0.385724352
6064,-0.368159664
6065,-0.67394046
6066,-0.815590896
6067,-1.66008787
6068,-1.208012517
6069,-0.424653642
6070,-0.933521167
6071,0.293312233
6072,-1.626302423
6073,0.547328818
6074,3.01318686
6075,2.170995575
6076,0.959793472
6077,1.43314209
6078,0.01840121
6079,0.416247011
6080,0.402208265
6081,3.483798976
6082,5.684798997
6083,3.980692174
6084,2.665960345
6085,2.500704217
6086,3.25789782
6087,3.016775788
6088,2.733182771
6089,3.519663184
6090,3.477452801
6091,1.310119458
6092,-2.021961845
6093,-0.549691991
6094,-0.088095855
6095,2.259283279
6096,1.887167888
6097,1.254751212
6098,0.793158253
6099,0.908246867
6100,0.389895973
6101,3.06359611
6102,2.334946275
6103,1.984510207
6104,2.559798956
6105,3.175305989
6106,1.861816857
6107,0.439043505
6108,1.399661352
6109,4.197094744
6110,3.088448252
6111,1.725711537
6112,3.09684786
6113,0.400542495
6114,0.669167503
6115,-0.403121277
6116,-1.433146686
6117,-1.104868149
6118,-0.68397901
6119,-0.238954022
6120,-0.005521805
6121,0.970773808
6122,-0.348156645
6123,0.778034022
6124,0.256387409
6125,0.671666301
6126,-1.067201485
6127,-0.604262935
6128,1.047572643
6129,1.375472441
6130,1.099669454
6131,0.102913421
6132,0.033826824
6133,1.272774078
6134,1.821703104
6135,-0.446850028
6136,1.46130264
6137,1.470361376
6138,-0.485505012
6139,-1.599164568
6140,-2.848531486
6141,-0.322403517
6142,-0.096413538
6143,0.118608541
6144,-2.066138702
6145,-4.004935161
6146,-0.860837792
6147,1.452821466
6148,1.852913555
6149,1.899298804
6150,2.637962871
6151,3.015463476
6152,3.526007453
6153,2.292252994
6154,2.468340538
6155,1.5687181
6156,1.806010334
6157,0.180473803
6158,0.040729576
6159,0.28265539
6160,1.628267992
6161,0.36535362
6162,0.419627613
6163,-0.356221173
6164,0.244097746
6165,0.095410643
6166,1.959771537
6167,0.784874314
6168,1.712458255
6169,0.413786046
6170,2.629390976
6171,3.911566821
6172,5.560375439
6173,3.030919227
6174,2.883329425
6175,3.933038608
6176,1.500364257
6177,-0.733792474
6178,-1.556852251
6179,1.130688763
6180,-2.046587356
6181,1.367226008
6182,-0.701541722
6183,-0.714022554
6184,1.445750358
6185,1.797016489
6186,1.043099811
6187,1.632503902
6188,3.697351407
6189,3.173762524
6190,3.931674712
6191,2.751669749
6192,2.033173859
6193,0.894623807
6194,1.748147996
6195,1.797290875
6196,0.350382332
6197,0.84601021
6198,1.161895816
6199,1.005375056
6200,0.97400296
6201,2.244293199
6202,2.25931064
6203,1.359780909
6204,1.333808307
6205,1.323858647
6206,0.314933964
6207,0.898727993
6208,2.350669862
6209,3.476802168
6210,3.021309516
6211,2.204849143
6212,2.420368841
6213,1.794726644
6214,0.625329518
6215,0.909927158
6216,1.567374181
6217,-0.790341494
6218,1.464203685
6219,-1.952270159
6220,-1.879332784
6221,-1.267501015
6222,-0.384777259
6223,1.258953509
6224,1.860275394
6225,2.73353728
6226,2.283692158
6227,2.600741858
6228,2.389567781
6229,0.760582121
6230,-0.417772478
6231,-0.181428213
6232,-0.342143347
6233,-1.175164075
6234,-1.289207939
6235,-2.390357606
6236,-1.486117383
6237,-3.044400595
6238,-0.714549779
6239,-1.616351763
6240,-2.015558823
6241,-1.28622391
6242,-1.106411612
6243,-2.024660765
6244,-0.442574754
6245,-0.569875855
6246,0.64326392
6247,1.165470602
6248,0.648612431
6249,1.852126123
6250,1.601650888
6251,0.46609597
6252,-0.259317135
6253,0.674872964
6254,-0.272565451
6255,1.785136105
6256,2.42378394
6257,3.45194557
6258,1.574373187
6259,3.815035777
6260,5.1967271
6261,6.002790941
6262,4.069727947
6263,4.745028406
6264,4.948524269
6265,3.829328015
6266,2.9477706
6267,2.146227337
6268,1.393610771
6269,2.303740116
6270,3.706279466
6271,3.184639332
6272,2.412290532
6273,2.705968078
6274,2.180227389
6275,0.128467304
6276,0.380503166
6277,-0.662230968
6278,0.46590563
6279,2.680843821
6280,-0.32566078
6281,0.816249725
6282,0.626709138
6283,0.684536996
6284,-0.425285938
6285,0.438746915
6286,-1.484143131
6287,-3.310017847
6288,-5.432216366
6289,-2.715764219
6290,-1.888415063
6291,-2.555529901
6292,-2.454563489
6293,1.254849164
6294,-0.183018537
6295,-1.907375645
6296,-2.267374288
6297,-0.27126046
6298,0.461295711
6299,-0.479284098
6300,0.526587267
6301,2.876472401
6302,2.467012419
6303,1.60008764
6304,0.704325014
6305,-0.705036704
6306,1.423139656
6307,1.324225377
6308,1.119074143
6309,2.023041661
6310,2.89848023
6311,3.099305373
6312,-0.083999027
6313,1.814246106
6314,1.558280214
6315,-0.624411673
6316,-0.533772956
6317,0.529798896
6318,-0.208033599
6319,-1.925149989
6320,0.442844242
6321,0.853194096
6322,0.468198405
6323,-0.013816396
6324,2.305992779
6325,5.297752168
6326,0.210470951
6327,6.350762617
6328,3.218897973
6329,-0.215994459
6330,-6.808173139
6331,-7.169720828
6332,-6.668045244
6333,-4.721298241
6334,-5.244320451
6335,-4.803117744
6336,-2.98698277
6337,-3.735827165
6338,-1.206207898
6339,-0.954521841
6340,0.772007454
6341,0.351396504
6342,-0.811858118
6343,-1.286335135
6344,0.014933965
6345,1.974785196
6346,1.253882224
6347,0.831652153
6348,2.807224919
6349,1.404713195
6350,1.458514668
6351,2.506183478
6352,2.545980938
6353,1.201507456
6354,2.329507428
6355,0.366386652
6356,2.813023724
6357,1.984519387
6358,2.48854367
6359,-0.487254724
6360,-2.052987661
6361,-0.645317382
6362,-4.441337971
6363,-5.305699239
6364,-3.811296634
6365,-3.671463299
6366,-1.686670142
6367,-3.731165042
6368,-6.109667586
6369,-6.671181062
6370,-7.689763873
6371,-5.418152019
6372,-4.963289169
6373,-3.749243704
6374,-2.355375543
6375,-0.606173642
6376,-1.258465176
6377,-0.1696408
6378,0.351235835
6379,2.619856119
6380,-0.055140899
6381,-1.313777049
6382,-0.474508465
6383,-2.639293924
6384,-2.543812929
6385,-1.883918342
6386,-0.047233588
6387,0.411090547
6388,-1.458449067
6389,0.034131521
6390,0.736800126
6391,0.698676495
6392,1.743800757
6393,2.187071479
6394,0.107311891
6395,1.573915971
6396,2.03921875
6397,0.901215762
6398,-0.502050263
6399,0.021099789
6400,-1.075223777
6401,-1.322487028
6402,-0.74514178
6403,-1.792672056
6404,-1.932178607
6405,-2.32714765
6406,-2.312149641
6407,-2.653579634
6408,-2.386132892
6409,-0.958024481
6410,-1.934897254
6411,0.299974079
6412,1.653150148
6413,1.321357353
6414,1.328425894
6415,1.107007983
6416,0.49740105
6417,1.631505613
6418,1.314515626
6419,2.762758535
6420,3.534742777
6421,2.709486659
6422,2.283126244
6423,3.17575416
6424,3.238047868
6425,2.596143357
6426,0.233689296
6427,-0.621780794
6428,-2.575881208
6429,-1.752770188
6430,-1.058317699
6431,-1.700570598
6432,-1.354850717
6433,-0.730747472
6434,-2.366808575
6435,-0.929818815
6436,0.062515321
6437,0.913208827
6438,-2.333231282
6439,0.522727807
6440,1.217539547
6441,1.371400095
6442,2.527369762
6443,1.42506378
6444,2.108242643
6445,2.347319509
6446,1.338793207
6447,1.266729597
6448,1.10658952
6449,0.968799663
6450,0.498443631
6451,-1.15429992
6452,1.656363189
6453,-0.645025892
6454,-1.435426152
6455,-3.474397243
6456,-6.412245114
6457,2.219908342
6458,-5.327698337
6459,2.75827873
6460,20.60676544
6461,43.87653424
6462,46.09575442
6463,32.0893466
6464,21.54770349
6465,19.37866331
6466,15.67497006
6467,12.99643502
6468,11.96938383
6469,10.55924459
6470,7.598132305
6471,7.902825028
6472,6.686954571
6473,4.560765231
6474,1.836812254
6475,-0.702831202
6476,-0.533733661
6477,-1.475042164
6478,-1.2102066
6479,-0.322110457
6480,0.006887785
6481,-0.812579029
6482,0.958789545
6483,-1.356385633
6484,-1.571884036
6485,1.045924236
6486,1.449435038
6487,0.998398804
6488,1.244136216
6489,1.16425089
6490,-0.15568685
6491,0.615688106
6492,0.840110235
6493,0.224485692
6494,0.766328285
6495,1.426392941
6496,0.984404647
6497,0.624012918
6498,0.209663913
6499,1.818009845
6500,4.275387661
6501,3.013814289
6502,4.470199464
6503,4.756378892
6504,5.218659105
6505,0.683772741
6506,2.667399779
6507,2.316955804
6508,1.496427387
6509,0.671299343
6510,0.638432824
6511,0.260801142
6512,0.413305039
6513,1.432583949
6514,2.851361922
6515,3.278796042
6516,3.738834258
6517,2.210820506
6518,0.606353266
6519,-1.413474632
6520,-3.295290684
6521,-0.362526959
6522,1.760734545
6523,2.535753746
6524,4.527279965
6525,-2.056295415
6526,-0.805206414
6527,-0.195355819
6528,-0.43591633
6529,-1.698255195
6530,-3.693568967
6531,-1.511540973
6532,0.18158405
6533,2.078742687
6534,0.682899747
6535,1.969552613
6536,0.715928383
6537,0.121043705
6538,1.538016277
6539,2.365949512
6540,-0.073701757
6541,3.298500224
6542,-3.804825463
6543,-4.658860485
6544,-6.05154066
6545,-5.409025302
6546,-3.014490917
6547,-2.039397759
6548,-1.73192419
6549,-2.22015509
6550,-1.979419678
6551,-1.764904921
6552,-3.049800595
6553,-1.864555044
6554,-0.61308798
6555,1.125624141
6556,-1.312677972
6557,-4.799281968
6558,-4.615776101
6559,-3.515888406
6560,-4.158464524
6561,-4.378086142
6562,-3.719062441
6563,-5.102530099
6564,-5.601663057
6565,-5.694755301
6566,-5.032212043
6567,-4.915871916
6568,-4.242887326
6569,-3.545095867
6570,-0.930611034
6571,0.479296665
6572,-1.458348972
6573,-0.35181516
6574,-1.632667585
6575,-1.399045643
6576,-1.012433407
6577,-1.027606795
6578,0.03745373
6579,-1.973732161
6580,-2.391052983
6581,-0.675279178
6582,-2.394341247
6583,-3.104578289
6584,-5.93534537
6585,-5.02865178
6586,-3.574308039
6587,-2.644183888
6588,-3.616632732
6589,-1.693169119
6590,-0.806925544
6591,0.346084806
6592,0.447331917
6593,1.216660785
6594,0.864890442
6595,-0.406948251
6596,-2.94893224
6597,-4.282014333
6598,-3.176102499
6599,-2.714492046
6600,-0.740362712
6601,-0.460917818
6602,-1.244581929
6603,-0.012869977
6604,-0.185010615
6605,-1.360373231
6606,-0.450143159
6607,-0.808565434
6608,-0.675528547
6609,0.56608433
6610,3.065477815
6611,7.282147915
6612,1.94392944
6613,2.743783321
6614,1.615244901
6615,1.132728474
6616,0.063510286
6617,2.29612755
6618,1.432814373
6619,0.964997654
6620,0.806337178
6621,1.285258439
6622,1.432688483
6623,1.027929603
6624,0.930733186
6625,2.721646341
6626,4.1714624
6627,7.511975357
6628,3.757718526
6629,1.779676322
6630,0.069149061
6631,-1.196336269
6632,-0.356724584
6633,1.178999952
6634,-0.062131889
6635,0.057392847
6636,1.185507994
6637,1.049078581
6638,-0.798436947
6639,1.152952195
6640,1.979710637
6641,3.06702975
6642,1.929235362
6643,1.904731518
6644,-0.174278709
6645,-0.781868695
6646,-1.121467166
6647,-1.422755353
6648,-0.613227887
6649,-1.113785054
6650,-0.066693431
6651,-0.803644786
6652,-0.269014142
6653,2.295943008
6654,2.438083466
6655,2.329242949
6656,2.315941313
6657,0.202808367
6658,0.564841156
6659,-1.05258119
6660,-1.013570045
6661,-0.614135305
6662,0.642510823
6663,1.681601726
6664,2.726714049
6665,2.696350109
6666,1.232860037
6667,1.515921527
6668,1.65440048
6669,3.938965907
6670,1.092421787
6671,2.63436073
6672,2.901249075
6673,2.103575864
6674,1.401150036
6675,0.363416817
6676,-0.805757739
6677,0.362730406
6678,-0.582754105
6679,-1.48759231
6680,0.047328146
6681,-1.28196023
6682,-1.07793652
6683,-1.41167196
6684,0.070728004
6685,2.723236847
6686,1.284915791
6687,0.949079822
6688,0.652732783
6689,0.523226734
6690,-0.396158752
6691,0.335651813
6692,-0.72504688
6693,-1.302311786
6694,-2.114379653
6695,-2.694163167
6696,-0.340571626
6697,-0.26858362
6698,-0.397996499
6699,0.36889636
6700,2.316367742
6701,2.880251402
6702,3.723050369
6703,3.683032819
6704,2.997792661
6705,2.844191211
6706,3.134770221
6707,5.678670118
6708,9.374509217
6709,9.708927709
6710,6.849080398
6711,5.981586237
6712,3.208499246
6713,3.461492906
6714,2.524844884
6715,2.771764449
6716,1.270113984
6717,0.726480234
6718,2.490451961
6719,3.580648578
6720,2.14219963
6721,1.531563243
6722,0.074511878
6723,-0.156820228
6724,-0.380420028
6725,0.013532378
6726,-1.927194164
6727,-2.390614319
6728,-2.181465946
6729,-1.641611919
6730,-1.419404959
6731,-1.488998553
6732,0.514436611
6733,-0.601327042
6734,-0.228872579
6735,-1.033385348
6736,-1.879067911
6737,-4.286413726
6738,-4.731380917
6739,-4.01435628
6740,-2.928066678
6741,-3.392758036
6742,-1.51182619
6743,-1.648377087
6744,-1.627031237
6745,-0.131512358
6746,0.847791981
6747,2.535100855
6748,1.714186778
6749,1.284519575
6750,0.972423748
6751,0.98697323
6752,-0.327854998
6753,-0.952488904
6754,-1.112462723
6755,-0.381775969
6756,-1.816978429
6757,1.607187817
6758,2.615628951
6759,0.698647443
6760,2.623975324
6761,1.642278858
6762,0.917832837
6763,0.182289013
6764,1.264637819
6765,1.464440253
6766,1.009418235
6767,0.002537856
6768,-0.595183517
6769,0.933434505
6770,0.361698672
6771,1.694992869
6772,1.864386421
6773,2.026420645
6774,2.224278304
6775,2.429523971
6776,2.0301956
6777,3.330608436
6778,4.36454437
6779,3.009029137
6780,2.85636676
6781,2.58312035
6782,2.531135294
6783,2.446140648
6784,-0.237694722
6785,-4.383425966
6786,-1.022592492
6787,-1.24945102
6788,-0.800406947
6789,0.693517223
6790,2.621420529
6791,4.264514971
6792,5.530610206
6793,4.293049489
6794,3.324614341
6795,2.721113053
6796,2.506038119
6797,2.864606815
6798,0.778111487
6799,1.064199945
6800,-0.468981225
6801,-0.132120211
6802,-0.331478244
6803,0.666279974
6804,-0.137581048
6805,0.435098486
6806,-0.078311951
6807,-0.238951643
6808,0.583047789
6809,-0.939271398
6810,-2.95014566
6811,-3.716968442
6812,-5.12668265
6813,-4.962993897
6814,-4.700378355
6815,-5.114303147
6816,-4.997627149
6817,-4.87899672
6818,-3.491407195
6819,-4.6037351
6820,-4.205832883
6821,-0.703335926
6822,2.044769685
6823,3.243916819
6824,5.411025847
6825,6.303267406
6826,3.493177365
6827,2.504217265
6828,3.57074087
6829,2.432320373
6830,1.628837652
6831,2.404488266
6832,0.749240153
6833,2.588727281
6834,0.638077735
6835,-1.943324749
6836,-0.494402267
6837,-1.67965653
6838,-1.902095398
6839,-4.015262204
6840,-1.80496345
6841,-1.802689874
6842,-1.6235228
6843,-3.00982376
6844,-1.709567628
6845,-2.131779985
6846,-1.606018081
6847,-2.55414963
6848,-3.669951722
6849,-1.369431262
6850,-1.169852715
6851,-2.501080743
6852,0.149315016
6853,-0.4005941
